SIS;TOK;UIN;VOL;WET;KAT;XIN;Class;id
0.0;f;37.58;f;0;ddd;f;y;3397
2.375;t;23.25;t;3;ddd;t;y;3398
0.29;f;21.83;t;6;ddd;t;y;3399
1.75;t;26.0;t;0;ddd;f;y;3400
1.335;t;31.67;t;8;ddd;t;y;3401
8.5;t;49.83;t;0;ccc;f;y;3402
6.5;f;47.42;t;6;ccc;t;y;3403
0.0;f;51.33;t;11;ddd;t;y;3404
0.75;f;18.92;t;2;ccc;t;y;3405
0.835;f;28.42;t;0;ccc;f;y;3406
1.25;t;56.75;t;4;ddd;t;y;3407
10.0;f;58.42;t;13;ccc;t;y;3408
16.0;f;48.33;t;0;ddd;f;y;3409
0.75;t;33.17;t;7;ddd;t;y;3410
2.585;f;22.42;t;7;ccc;t;y;3411
0.085;f;18.83;t;0;ccc;f;y;3412
0.25;f;48.58;t;11;ddd;t;y;3413
1.25;f;26.75;t;0;ddd;f;y;3414
17.5;t;64.08;t;9;ddd;t;y;3415
1.665;t;20.17;t;3;ddd;t;y;3416
1.21;t;25.67;t;67;ddd;t;y;3417
1.335;f;22.67;t;0;ddd;f;y;3418
7.0;f;31.33;t;16;ddd;t;y;3419
28.5;f;56.42;t;40;ddd;t;y;3420
1.5;t;24.75;t;12;ccc;t;y;3421
1.25;f;24.08;t;1;ccc;t;y;3422
11.0;t;28.33;t;0;ddd;f;y;3423
5.0;f;26.92;t;2;ccc;t;y;3424
5.75;t;27.67;t;0;ddd;f;y;3425
0.085;t;38.67;t;0;ddd;f;y;3426
1.085;f;32.17;t;16;ccc;t;y;3427
5.5;t;32.67;t;12;ddd;t;y;3428
12.5;f;48.75;t;9;ddd;t;y;3429
2.25;t;21.0;t;1;ddd;t;y;3430
15.5;f;48.17;t;12;ddd;t;y;3431
10.0;t;39.33;t;14;ddd;t;y;3432
0.25;t;25.08;t;0;ccc;f;y;3433
0.25;t;23.25;t;0;ddd;f;y;3434
2.0;f;30.67;t;1;ccc;t;y;3435
0.0;t;19.17;f;0;ddd;f;y;3436
1.0;f;20.08;f;1;;t;y;3437
9.0;t;36.67;t;0;ddd;f;y;3438
0.46;f;23.17;t;1;ddd;t;y;3439
1.5;f;15.83;t;2;ccc;t;y;3440
1.75;t;16.08;t;5;ddd;t;y;3441
5.165;t;47.0;t;9;ccc;t;y;3442
0.0;f;71.58;f;0;ccc;f;y;3443
0.5;f;21.25;t;4;ccc;t;y;3444
20.0;t;65.42;t;7;ddd;t;y;3445
2.0;t;20.5;t;11;ddd;t;y;3446
5.0;f;55.92;t;5;ddd;t;y;3447
0.0;t;34.92;t;0;ddd;f;y;3448
15.0;t;56.58;t;17;ddd;t;y;3449
1.0;f;25.17;t;3;ddd;t;y;3450
1.665;t;25.08;t;1;ddd;t;y;3451
14.0;t;57.83;t;6;ddd;t;y;3452
7.5;t;34.92;t;6;ddd;t;y;3453
4.25;f;33.58;t;6;ddd;t;y;3454
0.04;f;22.92;t;0;ccc;f;y;3455
1.5;f;24.5;t;0;ccc;f;y;3456
0.0;f;20.25;t;0;ddd;f;y;3457
1.5;f;18.5;t;2;ddd;t;y;3458
0.625;f;25.17;t;7;ddd;t;y;3459
5.0;t;44.33;t;0;ddd;f;y;3460
0.5;f;18.08;t;0;ddd;f;y;3461
11.0;t;60.58;t;0;ccc;f;y;3462
3.5;f;41.5;f;0;ddd;f;y;3463
0.875;t;25.75;t;0;ccc;f;y;3464
5.04;t;29.25;t;5;ddd;t;y;3465
2.0;f;36.0;t;11;ccc;t;y;3466
3.0;f;31.67;t;9;ddd;t;y;3467
18.0;t;60.08;t;15;ddd;t;y;3468
2.0;f;22.33;t;1;ddd;t;y;3469
3.5;f;40.0;t;1;ddd;t;y;3470
1.625;t;35.17;t;1;ddd;t;y;3471
15.0;f;41.33;t;0;ddd;f;y;3472
0.335;t;20.75;t;1;ccc;t;y;3473
2.5;t;32.08;t;0;ddd;f;y;3474
5.0;t;;t;3;ddd;t;y;3475
1.875;f;23.92;t;6;ddd;t;y;3476
3.17;f;23.25;t;10;ccc;t;y;3477
0.415;t;46.67;t;11;ccc;t;y;3478
3.5;f;25.0;t;6;ccc;t;y;3479
0.25;f;25.5;t;3;ddd;t;y;3480
2.71;f;18.75;t;5;ccc;t;y;3481
8.5;t;23.5;t;5;ccc;t;y;3482
4.5;t;34.17;t;12;ddd;t;y;3483
3.75;t;27.83;t;5;ddd;t;y;3484
5.0;t;36.75;t;0;ccc;f;y;3485
2.75;f;47.25;t;1;ccc;t;y;3486
0.375;f;33.67;f;0;ccc;f;y;3487
14.0;t;45.0;t;1;ddd;t;y;3488
6.5;t;33.17;t;0;ddd;f;y;3489
1.04;t;25.0;t;0;ccc;f;y;3490
1.0;t;26.67;t;5;ddd;t;y;3491
0.125;t;48.5;t;0;ddd;f;y;3492
0.04;t;37.42;t;0;ddd;f;y;3493
0.21;f;18.0;f;0;ddd;f;y;3494
0.0;f;56.5;t;15;ccc;t;y;3495
1.46;t;25.75;t;5;ddd;t;y;3496
0.415;t;22.58;t;5;ccc;t;y;3497
2.04;t;33.17;t;1;ddd;t;y;3498
0.04;t;32.0;t;0;ddd;f;y;3499
1.75;f;40.83;t;0;ccc;f;y;3500
0.125;t;59.67;t;0;ddd;f;y;3501
3.165;t;42.5;t;0;ddd;f;y;3502
0.0;f;28.08;t;0;ccc;f;y;3503
0.125;t;37.75;t;0;ccc;f;y;3504
8.665;f;53.92;t;5;ddd;t;y;3505
15.0;f;47.67;t;20;ddd;t;y;3506
0.835;f;23.25;t;0;ddd;f;y;3507
2.585;f;22.67;t;0;ddd;f;y;3508
14.415;t;54.58;t;11;ddd;t;y;3509
7.415;t;34.25;t;0;ddd;f;y;3510
2.0;t;27.58;t;3;ddd;t;y;3511
0.0;f;46.0;t;0;ccc;f;y;3512
4.0;f;60.92;t;4;ccc;t;y;3513
13.875;t;47.42;t;2;ccc;t;y;3514
4.25;t;37.33;t;12;ddd;t;y;3515
0.0;f;25.58;f;0;ccc;f;y;3516
1.585;f;20.42;t;1;ccc;t;y;3517
7.375;t;44.17;t;3;ccc;t;y;3518
5.375;t;34.75;t;9;ddd;t;y;3519
2.5;f;20.5;t;0;ddd;f;y;3520
2.25;t;22.67;f;0;ddd;f;y;3521
2.165;t;22.08;f;0;ddd;f;y;3522
4.58;f;42.83;t;0;ddd;f;y;3523
1.0;t;18.92;t;4;ccc;t;y;3524
0.165;f;20.67;t;3;ccc;t;y;3525
0.04;f;32.33;t;0;ccc;f;y;3526
5.335;f;28.92;t;11;ddd;t;y;3527
5.5;f;52.83;t;14;ccc;t;y;3528
2.085;f;20.67;t;5;ccc;t;y;3529
2.5;f;36.25;t;6;ddd;t;y;3530
1.0;f;20.33;t;4;ccc;t;y;3531
0.25;f;25.75;t;0;ddd;f;y;3532
0.585;f;28.17;t;4;ccc;t;y;3533
0.165;f;23.92;f;0;ddd;f;y;3534
8.0;t;56.0;t;0;ddd;f;y;3535
0.71;t;20.75;t;2;ccc;t;y;3536
4.0;t;30.5;t;7;ccc;t;y;3537
5.0;t;45.83;t;7;ccc;t;y;3538
3.5;t;39.0;t;10;ddd;t;y;3539
0.665;f;22.08;t;0;ddd;f;y;3540
4.75;f;28.25;t;2;ddd;t;y;3541
3.0;f;18.83;t;0;ccc;f;y;3542
2.5;t;28.67;t;5;ccc;t;y;3543
2.46;f;22.5;f;0;ccc;f;y;3544
6.5;f;;t;0;ddd;f;y;3545
2.54;f;28.5;t;1;ccc;t;y;3546
1.5;f;19.17;t;0;ddd;f;y;3547
2.5;f;21.5;t;3;ccc;t;y;3548
0.0;t;17.5;f;0;ddd;f;y;3549
5.25;f;26.67;t;1;ddd;t;y;3550
3.25;f;34.42;t;2;ddd;t;y;3551
0.0;t;73.42;t;0;ddd;f;y;3552
0.5;t;23.0;t;2;ccc;t;y;3553
1.085;t;23.08;t;11;ddd;t;y;3554
1.46;f;19.42;t;7;ddd;t;y;3555
0.835;t;23.33;t;0;ddd;f;y;3556
12.75;t;42.17;t;0;ddd;f;y;3557
1.5;f;21.25;f;0;ddd;f;y;3558
0.085;t;34.17;f;0;ddd;f;y;3559
7.875;t;47.75;t;6;ccc;t;y;3560
2.5;f;44.33;t;0;ccc;f;y;3561
6.5;f;39.5;t;16;ddd;t;y;3562
0.5;t;41.17;t;3;ccc;t;y;3563
4.335;f;29.92;t;0;ddd;f;y;3564
0.0;f;23.17;f;0;ddd;f;y;3565
4.5;f;35.17;t;7;ddd;t;y;3566
0.75;f;19.17;t;7;ccc;t;y;3567
6.29;f;52.5;t;15;ddd;t;y;3568
0.04;f;39.92;t;1;ddd;t;y;3569
3.0;t;21.33;t;0;ddd;f;y;3570
0.75;f;35.75;t;4;ccc;t;y;3571
13.0;t;67.75;t;1;ddd;t;y;3572
5.25;t;32.67;t;0;ddd;f;y;3573
7.585;t;49.5;t;15;ddd;t;y;3574
1.085;t;21.0;t;8;ddd;t;y;3575
0.96;t;28.25;t;3;ddd;t;y;3576
1.54;t;34.17;t;1;ddd;t;y;3577
6.04;f;31.92;t;3;ddd;t;y;3578
0.54;f;29.5;t;4;ccc;t;y;3579
0.085;f;23.17;t;0;ddd;f;y;3580
10.0;t;18.08;f;0;ccc;f;y;3581
1.835;f;24.75;t;19;ccc;t;y;3582
0.04;f;20.83;t;0;ccc;f;y;3583
4.165;t;28.0;t;2;ddd;t;y;3584
2.25;f;20.42;t;1;ddd;t;y;3585
5.665;f;28.67;t;6;ddd;t;y;3586
0.04;t;21.92;t;1;ddd;t;y;3587
6.0;f;43.25;t;11;ddd;t;y;3588
1.625;f;20.42;t;3;ddd;t;y;3589
5.125;f;42.0;t;0;ddd;f;y;3590
1.5;t;23.42;t;2;ccc;t;y;3591
0.875;f;25.17;t;0;ccc;f;y;3592
2.25;f;24.83;t;6;ddd;t;y;3593
4.75;f;24.5;t;2;;t;y;3594
1.5;t;37.5;f;0;ddd;f;y;3595
1.5;t;36.75;f;0;ddd;f;y;3596
1.5;t;28.25;t;8;ddd;t;y;3597
5.5;t;32.75;t;3;ddd;t;y;3598
1.0;f;17.83;t;11;ccc;t;y;3599
2.29;t;22.83;t;7;ccc;t;y;3600
1.75;t;13.75;t;2;ddd;t;y;3601
0.125;t;41.0;t;23;ccc;t;y;3602
2.125;t;23.08;t;11;ddd;t;y;3603
1.71;f;20.17;t;0;ddd;f;y;3604
2.29;t;50.08;t;3;ccc;t;y;3605
4.25;t;27.0;t;3;ddd;t;y;3606
2.5;f;38.17;t;6;ddd;t;y;3607
0.375;t;27.0;t;0;ddd;f;y;3608
7.0;f;41.17;t;8;ddd;t;y;3609
0.0;t;65.17;t;11;ccc;t;y;3610
0.0;f;37.58;f;0;ddd;f;y;3611
2.375;t;23.25;t;3;ddd;t;y;3612
0.29;f;21.83;t;6;ddd;t;y;3613
1.75;t;26.0;t;0;ddd;f;y;3614
1.335;t;31.67;t;8;ddd;t;y;3615
8.5;t;49.83;t;0;ccc;f;y;3616
6.5;f;47.42;t;6;ccc;t;y;3617
0.0;f;51.33;t;11;ddd;t;y;3618
0.75;f;18.92;t;2;ccc;t;y;3619
0.835;f;28.42;t;0;ccc;f;y;3620
1.25;t;56.75;t;4;ddd;t;y;3621
10.0;f;58.42;t;13;ccc;t;y;3622
16.0;f;48.33;t;0;ddd;f;y;3623
0.75;t;33.17;t;7;ddd;t;y;3624
2.585;f;22.42;t;7;ccc;t;y;3625
0.085;f;18.83;t;0;ccc;f;y;3626
0.25;f;48.58;t;11;ddd;t;y;3627
1.25;f;26.75;t;0;ddd;f;y;3628
17.5;t;64.08;t;9;ddd;t;y;3629
1.665;t;20.17;t;3;ddd;t;y;3630
1.21;t;25.67;t;67;ddd;t;y;3631
1.335;f;22.67;t;0;ddd;f;y;3632
7.0;f;31.33;t;16;ddd;t;y;3633
28.5;f;56.42;t;40;ddd;t;y;3634
1.5;t;24.75;t;12;ccc;t;y;3635
1.25;f;24.08;t;1;ccc;t;y;3636
11.0;t;28.33;t;0;ddd;f;y;3637
5.0;f;26.92;t;2;ccc;t;y;3638
5.75;t;27.67;t;0;ddd;f;y;3639
0.085;t;38.67;t;0;ddd;f;y;3640
1.085;f;32.17;t;16;ccc;t;y;3641
5.5;t;32.67;t;12;ddd;t;y;3642
12.5;f;48.75;t;9;ddd;t;y;3643
2.25;t;21.0;t;1;ddd;t;y;3644
15.5;f;48.17;t;12;ddd;t;y;3645
10.0;t;39.33;t;14;ddd;t;y;3646
0.25;t;25.08;t;0;ccc;f;y;3647
0.25;t;23.25;t;0;ddd;f;y;3648
2.0;f;30.67;t;1;ccc;t;y;3649
0.0;t;19.17;f;0;ddd;f;y;3650
1.0;f;20.08;f;1;;t;y;3651
9.0;t;36.67;t;0;ddd;f;y;3652
0.46;f;23.17;t;1;ddd;t;y;3653
1.5;f;15.83;t;2;ccc;t;y;3654
1.75;t;16.08;t;5;ddd;t;y;3655
5.165;t;47.0;t;9;ccc;t;y;3656
0.0;f;71.58;f;0;ccc;f;y;3657
0.5;f;21.25;t;4;ccc;t;y;3658
20.0;t;65.42;t;7;ddd;t;y;3659
2.0;t;20.5;t;11;ddd;t;y;3660
5.0;f;55.92;t;5;ddd;t;y;3661
0.0;t;34.92;t;0;ddd;f;y;3662
15.0;t;56.58;t;17;ddd;t;y;3663
1.0;f;25.17;t;3;ddd;t;y;3664
1.665;t;25.08;t;1;ddd;t;y;3665
14.0;t;57.83;t;6;ddd;t;y;3666
7.5;t;34.92;t;6;ddd;t;y;3667
4.25;f;33.58;t;6;ddd;t;y;3668
0.04;f;22.92;t;0;ccc;f;y;3669
1.5;f;24.5;t;0;ccc;f;y;3670
0.0;f;20.25;t;0;ddd;f;y;3671
1.5;f;18.5;t;2;ddd;t;y;3672
0.625;f;25.17;t;7;ddd;t;y;3673
5.0;t;44.33;t;0;ddd;f;y;3674
0.5;f;18.08;t;0;ddd;f;y;3675
11.0;t;60.58;t;0;ccc;f;y;3676
3.5;f;41.5;f;0;ddd;f;y;3677
0.875;t;25.75;t;0;ccc;f;y;3678
5.04;t;29.25;t;5;ddd;t;y;3679
2.0;f;36.0;t;11;ccc;t;y;3680
3.0;f;31.67;t;9;ddd;t;y;3681
18.0;t;60.08;t;15;ddd;t;y;3682
2.0;f;22.33;t;1;ddd;t;y;3683
3.5;f;40.0;t;1;ddd;t;y;3684
1.625;t;35.17;t;1;ddd;t;y;3685
15.0;f;41.33;t;0;ddd;f;y;3686
0.335;t;20.75;t;1;ccc;t;y;3687
2.5;t;32.08;t;0;ddd;f;y;3688
5.0;t;;t;3;ddd;t;y;3689
1.875;f;23.92;t;6;ddd;t;y;3690
3.17;f;23.25;t;10;ccc;t;y;3691
0.415;t;46.67;t;11;ccc;t;y;3692
3.5;f;25.0;t;6;ccc;t;y;3693
0.25;f;25.5;t;3;ddd;t;y;3694
2.71;f;18.75;t;5;ccc;t;y;3695
8.5;t;23.5;t;5;ccc;t;y;3696
4.5;t;34.17;t;12;ddd;t;y;3697
3.75;t;27.83;t;5;ddd;t;y;3698
5.0;t;36.75;t;0;ccc;f;y;3699
2.5;t;45.17;t;0;ddd;f;n;158
1.335;f;22.67;t;0;ddd;f;y;1278
2.5;t;28.67;t;5;ccc;t;y;761
0.75;f;19.17;t;7;ccc;t;y;571
0.04;f;39.92;t;1;ddd;t;y;3569
1.75;t;26.0;t;0;ddd;f;y;3186
1.75;f;24.58;t;0;ccc;f;n;70
0.165;f;29.83;f;0;ddd;f;n;303
5.335;f;28.92;t;11;ddd;t;y;1387
0.0;f;71.58;f;0;ccc;f;y;1089
6.5;f;47.42;t;6;ccc;t;y;3403
3.0;t;21.33;t;0;ddd;f;y;2714
1.71;f;20.17;t;0;ddd;f;y;608
2.0;t;27.58;t;3;ddd;t;y;64
2.5;t;32.08;t;0;ddd;f;y;3260
0.0;f;25.58;f;0;ccc;f;y;1162
1.0;t;18.92;t;4;ccc;t;y;2882
0.335;t;20.75;t;1;ccc;t;y;1333
4.58;f;42.83;t;0;ddd;f;y;1811
5.0;f;26.92;t;2;ccc;t;y;856
0.0;f;17.92;f;0;ccc;f;n;85
1.0;f;25.17;t;3;ddd;t;y;3022
0.5;f;18.08;t;0;ddd;f;y;3247
0.0;f;51.33;t;11;ddd;t;y;2976
1.75;t;26.0;t;0;ddd;f;y;1474
0.04;f;32.33;t;0;ccc;f;y;1600
2.46;f;22.5;f;0;ccc;f;y;762
16.0;f;48.33;t;0;ddd;f;y;841
4.25;t;27.0;t;3;ddd;t;y;2964
1.54;t;34.17;t;1;ddd;t;y;3149
0.54;f;29.5;t;4;ccc;t;y;2509
1.335;t;31.67;t;8;ddd;t;y;2117
15.0;t;56.58;t;17;ddd;t;y;1095
15.5;f;48.17;t;12;ddd;t;y;3217
10.0;t;39.33;t;14;ddd;t;y;2362
1.5;f;33.67;f;0;ddd;f;n;285
0.665;f;22.08;t;0;ddd;f;y;2898
1.665;t;20.17;t;3;ddd;t;y;634
0.21;f;18.0;f;0;ddd;f;y;498
0.29;f;21.83;t;6;ddd;t;y;2115
1.0;f;25.17;t;3;ddd;t;y;882
6.0;f;43.25;t;11;ddd;t;y;2090
0.0;t;73.42;t;0;ddd;f;y;183
2.25;t;22.67;f;0;ddd;f;y;113
2.0;f;36.0;t;11;ccc;t;y;3466
1.25;f;24.08;t;1;ccc;t;y;2352
0.5;t;41.17;t;3;ccc;t;y;1423
0.0;f;23.17;f;0;ddd;f;y;2281
7.5;t;34.92;t;6;ddd;t;y;1099
1.5;t;28.25;t;8;ddd;t;y;815
0.665;f;22.08;t;0;ddd;f;y;3540
3.17;f;23.25;t;10;ccc;t;y;1765
2.585;f;22.42;t;7;ccc;t;y;629
4.5;t;34.17;t;12;ddd;t;y;2627
0.25;f;48.58;t;11;ddd;t;y;845
0.835;f;28.42;t;0;ccc;f;y;3192
4.5;f;35.17;t;7;ddd;t;y;2496
0.71;t;20.75;t;2;ccc;t;y;2894
11.0;t;60.58;t;0;ccc;f;y;1750
1.75;t;16.08;t;5;ddd;t;y;1729
0.125;t;37.75;t;0;ccc;f;y;1792
2.0;f;22.33;t;1;ddd;t;y;2613
2.585;f;22.67;t;0;ddd;f;y;1796
0.75;f;19.17;t;7;ccc;t;y;1213
0.0;f;56.5;t;15;ccc;t;y;927
0.04;f;32.33;t;0;ccc;f;y;1386
0.0;f;51.33;t;11;ddd;t;y;3190
0.125;t;48.5;t;0;ddd;f;y;1780
4.5;f;23.5;f;0;ddd;f;n;91
1.0;f;17.83;t;11;ccc;t;y;1459
1.5;f;21.25;f;0;ddd;f;y;2916
0.125;t;41.0;t;23;ccc;t;y;1890
2.375;t;23.25;t;3;ddd;t;y;1686
0.75;f;35.75;t;4;ccc;t;y;1003
1.5;f;19.17;t;0;ddd;f;y;3333
1.5;t;37.5;f;0;ddd;f;y;3381
11.0;t;60.58;t;0;ccc;f;y;894
0.25;t;34.25;t;0;ddd;f;n;416
0.0;t;34.92;t;0;ddd;f;y;3662
0.835;t;23.33;t;0;ddd;f;y;2272
16.0;f;48.33;t;0;ddd;f;y;627
5.5;t;32.67;t;12;ddd;t;y;646
1.0;f;29.5;f;0;ccc;f;n;92
3.5;f;40.0;t;1;ddd;t;y;3470
3.25;f;22.25;f;0;ccc;f;n;305
5.335;f;28.92;t;11;ddd;t;y;2885
0.125;t;37.75;t;0;ccc;f;y;3504
0.0;f;51.33;t;11;ddd;t;y;3190
1.665;t;20.17;t;3;ddd;t;y;3202
6.5;f;47.42;t;6;ccc;t;y;621
16.0;f;48.33;t;0;ddd;f;y;3409
2.54;f;28.5;t;1;ccc;t;y;1620
2.25;t;21.0;t;1;ddd;t;y;3002
0.835;f;28.42;t;0;ccc;f;y;1694
1.0;t;18.92;t;4;ccc;t;y;116
0.0;f;71.58;f;0;ccc;f;y;1945
0.415;t;46.67;t;11;ccc;t;y;3264
1.0;f;20.08;f;1;;t;y;2153
11.0;t;60.58;t;0;ccc;f;y;680
1.5;f;33.67;f;0;ddd;f;n;285
1.75;f;24.58;t;0;ccc;f;n;70
8.5;t;23.5;t;5;ccc;t;y;3054
6.5;t;33.17;t;0;ddd;f;y;2847
15.0;f;41.33;t;0;ddd;f;y;3686
5.665;f;28.67;t;6;ddd;t;y;1874
0.0;f;23.17;f;0;ddd;f;y;2923
6.5;f;39.5;t;16;ddd;t;y;2064
15.0;f;41.33;t;0;ddd;f;y;2616
0.75;f;18.92;t;2;ccc;t;y;3405
0.125;t;48.5;t;0;ddd;f;y;1994
18.0;t;60.08;t;15;ddd;t;y;1328
8.0;t;56.0;t;0;ddd;f;y;3321
0.5;t;21.5;t;0;ddd;f;n;107
1.5;t;36.75;f;0;ddd;f;y;814
1.665;t;20.17;t;3;ddd;t;y;2774
3.5;f;41.5;f;0;ddd;f;y;2179
0.415;t;46.67;t;11;ccc;t;y;696
4.0;t;30.5;t;7;ccc;t;y;3537
2.0;f;22.33;t;1;ddd;t;y;2827
0.125;t;37.75;t;0;ccc;f;y;2220
1.585;f;20.42;t;1;ccc;t;y;1377
0.875;t;25.75;t;0;ccc;f;y;2608
0.75;t;33.17;t;7;ddd;t;y;3624
10.0;t;18.08;f;0;ccc;f;y;585
1.585;f;20.42;t;1;ccc;t;y;3517
1.71;f;20.17;t;0;ddd;f;y;3390
3.5;f;40.0;t;1;ddd;t;y;902
3.25;f;22.25;f;0;ccc;f;n;305
0.875;t;25.75;t;0;ccc;f;y;2394
1.5;f;24.5;t;0;ccc;f;y;453
2.5;f;21.5;t;3;ccc;t;y;3548
0.25;f;25.5;t;3;ddd;t;y;912
1.5;t;37.5;f;0;ddd;f;y;1883
1.54;t;34.17;t;1;ddd;t;y;2935
1.71;f;20.17;t;0;ddd;f;y;1892
1.665;t;20.17;t;3;ddd;t;y;634
0.25;f;48.58;t;11;ddd;t;y;1915
1.625;t;35.17;t;1;ddd;t;y;1759
0.125;t;48.5;t;0;ddd;f;y;2636
0.75;f;35.75;t;4;ccc;t;y;3143
2.25;t;22.67;f;0;ddd;f;y;113
2.0;t;20.5;t;11;ddd;t;y;405
3.5;t;39.0;t;10;ddd;t;y;2683
2.5;t;32.08;t;0;ddd;f;y;2190
6.5;f;;t;0;ddd;f;y;2047
1.25;t;56.75;t;4;ddd;t;y;1481
2.165;t;22.08;f;0;ddd;f;y;114
2.75;f;47.25;t;1;ccc;t;y;2202
5.665;f;28.67;t;6;ddd;t;y;2302
0.0;f;71.58;f;0;ccc;f;y;2373
3.165;t;42.5;t;0;ddd;f;y;3502
1.5;t;36.75;f;0;ddd;f;y;2954
12.75;t;42.17;t;0;ddd;f;y;3129
10.75;f;44.25;t;0;ddd;f;n;280
0.165;f;23.92;f;0;ddd;f;y;1822
0.71;t;20.75;t;2;ccc;t;y;2466
0.04;f;20.83;t;0;ccc;f;y;1871
14.415;t;54.58;t;11;ddd;t;y;2653
15.0;t;56.58;t;17;ddd;t;y;2593
0.04;f;22.92;t;0;ccc;f;y;2599
20.0;t;65.42;t;7;ddd;t;y;877
1.54;t;34.17;t;1;ddd;t;y;1223
15.0;f;47.67;t;20;ddd;t;y;1794
0.75;t;33.17;t;7;ddd;t;y;1056
0.25;f;48.58;t;11;ddd;t;y;1915
0.04;f;22.92;t;0;ccc;f;y;1529
4.25;f;33.58;t;6;ddd;t;y;886
10.0;t;39.33;t;14;ddd;t;y;1934
2.0;f;33.25;f;0;ccc;f;n;208
1.625;t;35.17;t;1;ddd;t;y;3257
4.25;f;33.58;t;6;ddd;t;y;1314
0.0;f;71.58;f;0;ccc;f;y;2373
2.25;t;21.0;t;1;ddd;t;y;862
1.085;t;23.08;t;11;ddd;t;y;2056
1.0;t;18.92;t;4;ccc;t;y;2240
0.29;f;21.83;t;6;ddd;t;y;2971
4.58;f;42.83;t;0;ddd;f;y;2667
0.29;f;16.92;f;0;ddd;f;n;1
0.335;t;17.08;f;0;ddd;f;n;447
3.0;f;31.67;t;9;ddd;t;y;1969
20.0;t;65.42;t;7;ddd;t;y;1091
1.585;f;20.42;t;1;ccc;t;y;109
6.5;f;;t;0;ddd;f;y;2689
0.25;f;25.5;t;3;ddd;t;y;1982
4.165;t;28.0;t;2;ddd;t;y;1016
1.54;t;34.17;t;1;ddd;t;y;1437
2.25;t;21.0;t;1;ddd;t;y;3002
7.585;t;49.5;t;15;ddd;t;y;578
0.75;f;35.75;t;4;ccc;t;y;789
0.875;t;25.75;t;0;ccc;f;y;3678
4.75;f;24.5;t;2;;t;y;1668
3.25;f;34.42;t;2;ddd;t;y;983
5.0;f;26.92;t;2;ccc;t;y;1926
5.5;t;32.67;t;12;ddd;t;y;1074
1.75;t;26.0;t;0;ddd;f;y;832
0.125;t;48.5;t;0;ddd;f;y;1352
0.0;t;65.17;t;11;ccc;t;y;2112
1.46;t;25.75;t;5;ddd;t;y;2426
1.71;f;20.17;t;0;ddd;f;y;1678
4.5;f;35.17;t;7;ddd;t;y;784
3.17;f;23.25;t;10;ccc;t;y;1337
7.375;t;44.17;t;3;ccc;t;y;2662
1.625;f;20.42;t;3;ddd;t;y;3375
1.5;f;24.5;t;0;ccc;f;y;674
0.085;t;30.33;f;0;ddd;f;n;445
0.875;t;25.75;t;0;ccc;f;y;2608
0.835;t;23.33;t;0;ddd;f;y;1202
1.085;f;32.17;t;16;ccc;t;y;2357
17.5;t;64.08;t;9;ddd;t;y;2773
0.375;t;27.0;t;0;ddd;f;y;2324
3.5;f;40.0;t;1;ddd;t;y;3684
5.0;f;26.92;t;2;ccc;t;y;3424
3.5;f;25.0;t;6;ccc;t;y;697
2.0;f;36.0;t;11;ccc;t;y;3038
0.125;f;26.25;f;0;ddd;f;n;448
1.5;t;37.5;f;0;ddd;f;y;1241
0.0;f;71.58;f;0;ccc;f;y;1089
3.0;f;31.67;t;9;ddd;t;y;1755
1.0;f;20.08;f;1;;t;y;1725
1.25;t;56.75;t;4;ddd;t;y;3407
1.875;f;23.92;t;6;ddd;t;y;1764
15.0;f;47.67;t;20;ddd;t;y;2436
7.375;t;44.17;t;3;ccc;t;y;736
3.0;f;31.67;t;9;ddd;t;y;1969
1.5;f;19.17;t;0;ddd;f;y;1193
2.125;t;23.08;t;11;ddd;t;y;1035
1.75;t;13.75;t;2;ddd;t;y;3173
0.54;f;29.5;t;4;ccc;t;y;2509
5.165;t;47.0;t;9;ccc;t;y;3228
0.21;f;43.25;t;1;ddd;t;n;141
4.58;f;42.83;t;0;ddd;f;y;2239
0.835;t;23.33;t;0;ddd;f;y;1844
0.375;t;27.0;t;0;ddd;f;y;2324
0.25;f;48.58;t;11;ddd;t;y;2985
0.75;f;22.67;f;0;ccc;f;n;484
3.5;f;40.0;t;1;ddd;t;y;1544
0.835;f;23.25;t;0;ddd;f;y;1367
0.0;t;19.17;f;0;ddd;f;y;1510
5.25;t;32.67;t;0;ddd;f;y;1861
0.5;t;41.17;t;3;ccc;t;y;1209
16.0;f;48.33;t;0;ddd;f;y;1697
5.0;t;45.83;t;7;ccc;t;y;542
3.75;t;27.83;t;5;ddd;t;y;3484
0.0;t;73.42;t;0;ddd;f;y;984
0.5;f;21.25;t;4;ccc;t;y;1090
0.0;f;37.58;f;0;ddd;f;y;2327
0.625;f;25.17;t;7;ddd;t;y;3673
0.46;f;23.17;t;1;ddd;t;y;2797
0.04;f;22.92;t;0;ccc;f;y;1743
2.5;t;32.08;t;0;ddd;f;y;1548
0.75;t;33.17;t;7;ddd;t;y;1698
4.25;t;37.33;t;12;ddd;t;y;3515
0.0;f;25.58;f;0;ccc;f;y;2874
3.0;f;31.67;t;9;ddd;t;y;464
1.875;f;23.92;t;6;ddd;t;y;3048
0.375;f;33.67;f;0;ccc;f;y;491
0.46;f;23.17;t;1;ddd;t;y;3439
1.585;f;20.42;t;1;ccc;t;y;2661
5.0;f;55.92;t;5;ddd;t;y;879
