BIB;COD;ERG;FAN;GJAH;LUK;MYR;NUS;PKD;RAS;id
154;iii;www;300.0;iii;44.0;ee;3000000.0;xxx;;2417
80;iii;www;88.0;iii;2000.0;ee;880000.0;jjj;t;2418
2;iii;www;164.0;iii;31285.0;ttt;1640000.0;jjj;;2419
176;iii;www;160.0;iii;5860.0;zzz;1600000.0;jjj;f;2420
17;iii;aaa;160.0;rrr;5777.0;eee;1600000.0;xxx;;2421
46;iii;www;225.0;iii;0.0;ooo;2250000.0;xxx;;2422
19;iii;www;400.0;iii;5800.0;yyy;4000000.0;xxx;;2423
145;iii;www;200.0;iii;40.0;sss;2000000.0;ppp;f;2424
129;iii;www;0.0;iii;247.0;lll;0.0;hh;t;2425
164;iii;www;312.0;iii;0.0;eee;3120000.0;xxx;t;2426
99;iii;www;0.0;iii;560.0;sss;0.0;xxx;;2427
34;iii;aaa;180.0;rrr;18027.0;eee;1800000.0;jjj;t;2428
17;iii;aaa;393.0;rrr;0.0;ggg;3930000.0;jjj;;2429
91;iii;www;29.0;iii;837.0;sss;290000.0;jjj;;2430
13;iii;www;260.0;iii;0.0;sss;2600000.0;xxx;f;2431
54;iii;aaa;52.0;rrr;1442.0;yyy;520000.0;xxx;;2432
127;iii;aaa;0.0;rrr;13212.0;ggg;0.0;bbb;;2433
60;iii;www;228.0;iii;0.0;sss;2280000.0;xxx;f;2434
88;iii;www;0.0;iii;0.0;ggg;0.0;xxx;;2435
151;iii;www;0.0;iii;15000.0;eee;0.0;ff;t;2436
147;uuu;www;300.0;iii;0.0;eee;3000000.0;xxx;f;2437
28;iii;aaa;0.0;rrr;0.0;eee;0.0;jjj;f;2438
85;iii;www;30.0;iii;300.0;hh;300000.0;hh;;2439
155;iii;www;0.0;iii;0.0;ee;0.0;jjj;;2440
19;iii;aaa;370.0;rrr;560.0;ee;3700000.0;xxx;;2441
158;iii;www;100.0;iii;960.0;lll;1000000.0;lll;;2442
163;iii;www;0.0;iii;99.0;ee;0.0;xxx;t;2443
155;iii;www;519.0;iii;1704.0;zzz;5190000.0;xxx;;2444
68;iii;www;93.0;iii;0.0;ooo;930000.0;jjj;;2445
1;rrr;;;;0.0;;;;;2446
174;iii;www;0.0;iii;0.0;sss;0.0;xxx;t;2447
69;iii;www;0.0;iii;0.0;sss;0.0;xxx;t;2448
127;iii;www;0.0;iii;134.0;ttt;0.0;ppp;;2449
91;uuu;aaa;40.0;rrr;0.0;eee;400000.0;xxx;;2450
145;uuu;www;0.0;iii;0.0;eee;0.0;lll;;2451
175;iii;www;128.0;iii;0.0;eee;1280000.0;jjj;;2452
51;uuu;www;0.0;iii;0.0;sss;0.0;xxx;;2453
83;iii;aaa;80.0;rrr;500.0;eee;800000.0;xxx;t;2454
155;iii;www;100.0;iii;6.0;sss;1000000.0;xxx;;2455
160;iii;www;440.0;iii;11177.0;ee;4400000.0;xxx;f;2456
127;iii;www;0.0;iii;2283.0;eee;0.0;jjj;;2457
127;iii;www;0.0;iii;2200.0;eee;0.0;xxx;;2458
18;iii;www;220.0;iii;2503.0;sss;2200000.0;xxx;;2459
163;iii;www;0.0;iii;367.0;eee;0.0;ff;;2460
91;iii;www;50.0;iii;1465.0;eee;500000.0;jjj;;2461
171;iii;www;349.0;iii;23.0;eee;3490000.0;ff;f;2462
154;iii;www;80.0;iii;0.0;sss;800000.0;xxx;t;2463
166;iii;www;100.0;iii;0.0;eee;1000000.0;xxx;;2464
114;iii;www;24.0;iii;2028.0;mmm;240000.0;jjj;;2465
95;iii;www;49.0;iii;0.0;sss;490000.0;xxx;t;2466
68;iii;www;0.0;iii;3065.0;eee;0.0;ff;t;2467
98;iii;www;0.0;iii;0.0;sss;0.0;xxx;t;2468
163;iii;www;0.0;iii;0.0;ee;0.0;xxx;t;2469
101;iii;www;100.0;iii;0.0;ee;1000000.0;xxx;;2470
57;iii;www;420.0;iii;7.0;zzz;4200000.0;xxx;;2471
47;iii;aaa;240.0;rrr;0.0;eee;2400000.0;jjj;f;2472
2;iii;www;300.0;iii;1430.0;eee;3000000.0;xxx;;2473
79;iii;aaa;164.0;rrr;0.0;zzz;1640000.0;xxx;f;2474
98;iii;www;0.0;iii;0.0;zzz;0.0;xxx;f;2475
34;iii;aaa;70.0;rrr;0.0;zzz;700000.0;jjj;;2476
86;iii;www;120.0;iii;2206.0;yyy;1200000.0;xxx;;2477
168;iii;www;80.0;iii;918.0;ee;800000.0;xxx;t;2478
139;rrr;nnn;450.0;ii;100000.0;hh;4500000.0;qqq;f;2479
30;iii;aaa;211.0;rrr;0.0;ee;2110000.0;xxx;;2480
46;iii;www;274.0;iii;610.0;kkk;2740000.0;ff;t;2481
132;iii;www;0.0;iii;0.0;hh;0.0;hh;f;2482
109;iii;www;300.0;iii;551.0;zzz;3000000.0;jjj;;2483
27;iii;www;60.0;iii;2184.0;eee;600000.0;xxx;;2484
68;iii;www;80.0;iii;2954.0;yyy;800000.0;jjj;t;2485
108;iii;aaa;160.0;rrr;300.0;yyy;1600000.0;xxx;;2486
55;iii;www;92.0;iii;0.0;sss;920000.0;jjj;;2487
12;iii;www;150.0;iii;8.0;yyy;1500000.0;xxx;;2488
58;iii;www;290.0;iii;6.0;yyy;2900000.0;xxx;;2489
177;iii;www;0.0;iii;1260.0;eee;0.0;xxx;t;2490
1;iii;www;0.0;iii;0.0;eee;0.0;xxx;;2491
46;iii;www;117.0;iii;1210.0;eee;1170000.0;ff;t;2492
68;iii;www;145.0;iii;0.0;sss;1450000.0;xxx;;2493
18;iii;www;260.0;iii;200.0;eee;2600000.0;jjj;f;2494
1;rrr;;;;0.0;;;;f;2495
27;iii;www;150.0;iii;1270.0;mmm;1500000.0;xxx;t;2496
81;iii;www;96.0;iii;0.0;ee;960000.0;jjj;;2497
68;iii;www;0.0;iii;11202.0;mmm;0.0;xxx;t;2498
67;iii;www;200.0;iii;300.0;sss;2000000.0;xxx;t;2499
98;iii;www;0.0;iii;0.0;eee;0.0;xxx;;2500
178;iii;www;0.0;iii;1583.0;ee;0.0;xxx;t;2501
60;iii;www;0.0;iii;0.0;ggg;0.0;bbb;t;2502
179;iii;aaa;154.0;rrr;0.0;yyy;1540000.0;jjj;f;2503
75;iii;www;0.0;iii;5000.0;kkk;0.0;ff;t;2504
155;iii;aaa;160.0;rrr;1.0;fff;1600000.0;xxx;t;2505
176;iii;www;396.0;iii;0.0;ooo;3960000.0;xxx;t;2506
13;iii;www;520.0;iii;50000.0;ee;5200000.0;xxx;;2507
48;iii;www;311.0;iii;300.0;ee;3110000.0;jjj;;2508
157;iii;www;380.0;iii;500.0;mmm;3800000.0;xxx;;2509
1;iii;www;0.0;iii;0.0;ee;0.0;xxx;f;2510
154;uuu;nnn;300.0;ii;0.0;ee;3000000.0;hh;f;2511
155;iii;www;0.0;iii;500.0;sss;0.0;jjj;;2512
155;iii;www;100.0;iii;0.0;ee;1000000.0;xxx;f;2513
152;iii;www;181.0;iii;0.0;mmm;1810000.0;jjj;;2514
18;iii;www;100.0;iii;150.0;eee;1000000.0;xxx;;2515
84;iii;www;381.0;iii;168.0;sss;3810000.0;jjj;t;2516
160;iii;aaa;840.0;rrr;59.0;zzz;8400000.0;xxx;t;2517
155;iii;www;80.0;iii;0.0;sss;800000.0;jjj;;2518
173;iii;www;200.0;iii;1391.0;eee;2000000.0;xxx;;2519
148;iii;www;400.0;iii;0.0;kkk;4000000.0;jjj;;2520
172;iii;aaa;80.0;rrr;400.0;sss;800000.0;xxx;;2521
33;iii;www;360.0;iii;0.0;zzz;3600000.0;jjj;;2522
31;iii;www;;iii;600.0;eee;;xxx;;2523
116;iii;www;73.0;iii;444.0;eee;730000.0;ff;;2524
5;iii;aaa;431.0;rrr;0.0;fff;4310000.0;xxx;;2525
144;iii;aaa;232.0;rrr;113.0;eee;2320000.0;xxx;f;2526
55;iii;aaa;144.0;rrr;7.0;eee;1440000.0;ff;t;2527
12;iii;www;0.0;iii;0.0;ee;0.0;jjj;t;2528
101;iii;www;0.0;iii;3000.0;zzz;0.0;jjj;;2529
24;iii;www;140.0;iii;2384.0;sss;1400000.0;jjj;t;2530
158;iii;aaa;120.0;rrr;1000.0;yyy;1200000.0;xxx;;2531
19;iii;aaa;455.0;rrr;1236.0;sss;4550000.0;jjj;;2532
106;iii;www;290.0;iii;284.0;yyy;2900000.0;jjj;;2533
61;uuu;www;120.0;iii;0.0;yyy;1200000.0;xxx;;2534
115;iii;www;156.0;iii;0.0;ee;1560000.0;xxx;;2535
171;iii;www;312.0;iii;150.0;eee;3120000.0;jjj;t;2536
93;iii;www;520.0;iii;196.0;zzz;5200000.0;xxx;t;2537
12;iii;aaa;260.0;rrr;1065.0;yyy;2600000.0;xxx;;2538
43;iii;www;320.0;iii;0.0;ee;3200000.0;jjj;t;2539
123;iii;www;0.0;iii;1400.0;hh;0.0;hh;;2540
1;rrr;;;;0.0;;;;;2541
12;iii;www;0.0;iii;582.0;sss;0.0;xxx;;2542
101;iii;www;121.0;iii;0.0;zzz;1210000.0;xxx;;2543
147;iii;www;280.0;iii;0.0;sss;2800000.0;xxx;;2544
175;iii;www;303.0;iii;3290.0;zzz;3030000.0;xxx;t;2545
120;iii;www;0.0;iii;0.0;mmm;0.0;jjj;;2546
177;iii;www;375.0;iii;51100.0;ggg;3750000.0;ff;t;2547
91;iii;www;0.0;iii;1249.0;kkk;0.0;ff;;2548
179;iii;www;88.0;iii;591.0;ee;880000.0;xxx;;2549
40;uuu;www;280.0;iii;0.0;yyy;2800000.0;xxx;f;2550
112;iii;www;200.0;iii;0.0;ooo;2000000.0;xxx;;2551
138;iii;www;0.0;iii;6700.0;kkk;0.0;ff;;2552
110;uuu;www;110.0;iii;0.0;ooo;1100000.0;xxx;f;2553
147;iii;www;340.0;iii;4071.0;zzz;3400000.0;xxx;;2554
62;iii;www;129.0;iii;3257.0;sss;1290000.0;xxx;t;2555
87;iii;www;100.0;iii;0.0;ee;1000000.0;xxx;;2556
148;iii;aaa;380.0;rrr;2732.0;mmm;3800000.0;xxx;;2557
5;iii;www;0.0;iii;5298.0;zzz;0.0;jjj;f;2558
137;iii;www;0.0;iii;1000.0;zzz;0.0;jjj;t;2559
83;iii;www;40.0;iii;28.0;eee;400000.0;xxx;;2560
114;iii;www;140.0;iii;258.0;ee;1400000.0;xxx;;2561
98;iii;www;100.0;iii;0.0;sss;1000000.0;jjj;;2562
136;iii;www;0.0;iii;5000.0;eee;0.0;xxx;t;2563
143;iii;aaa;0.0;rrr;15.0;eee;0.0;xxx;t;2564
114;iii;www;120.0;iii;567.0;ee;1200000.0;xxx;;2565
164;iii;www;0.0;iii;678.0;sss;0.0;jjj;;2566
163;iii;www;70.0;iii;0.0;yyy;700000.0;xxx;f;2567
119;iii;www;0.0;iii;5000.0;sss;0.0;jjj;;2568
122;iii;www;487.0;iii;500.0;yyy;4870000.0;xxx;;2569
149;iii;www;280.0;iii;0.0;mmm;2800000.0;xxx;f;2570
11;iii;www;120.0;iii;2079.0;yyy;1200000.0;xxx;;2571
60;iii;www;408.0;iii;1000.0;sss;4080000.0;jjj;t;2572
80;iii;www;181.0;iii;1655.0;eee;1810000.0;jjj;t;2573
53;iii;aaa;80.0;rrr;300.0;yyy;800000.0;xxx;;2574
76;iii;www;0.0;iii;790.0;yyy;0.0;jjj;;2575
65;iii;www;399.0;iii;0.0;ee;3990000.0;jjj;t;2576
28;iii;aaa;370.0;rrr;0.0;ee;3700000.0;xxx;;2577
158;iii;www;160.0;iii;0.0;eee;1600000.0;ff;;2578
110;iii;www;220.0;iii;19.0;eee;2200000.0;xxx;;2579
1;uuu;aaa;500.0;rrr;1.0;ooo;5000000.0;ff;;2580
144;iii;www;240.0;iii;768.0;sss;2400000.0;xxx;t;2581
37;iii;www;102.0;iii;639.0;sss;1020000.0;jjj;;2582
103;iii;www;100.0;iii;0.0;zzz;1000000.0;jjj;t;2583
161;iii;www;100.0;iii;0.0;eee;1000000.0;jjj;t;2584
171;iii;www;352.0;iii;690.0;eee;3520000.0;xxx;t;2585
118;iii;www;0.0;iii;0.0;kkk;0.0;ff;t;2586
1;rrr;;;;0.0;;;;;2587
25;uuu;www;80.0;iii;0.0;kkk;800000.0;ff;;2588
101;iii;www;22.0;iii;0.0;ggg;220000.0;bbb;;2589
26;iii;www;200.0;iii;3000.0;eee;2000000.0;xxx;;2590
106;iii;www;0.0;iii;8851.0;hh;0.0;hh;;2591
27;iii;www;239.0;iii;200.0;yyy;2390000.0;xxx;f;2592
134;iii;www;0.0;iii;0.0;fff;0.0;ff;t;2593
168;iii;www;0.0;iii;0.0;eee;0.0;xxx;;2594
16;iii;www;395.0;iii;20.0;zzz;3950000.0;xxx;;2595
71;iii;www;360.0;iii;1332.0;ooo;3600000.0;xxx;;2596
163;iii;www;0.0;iii;1000.0;zzz;0.0;jjj;;2597
31;iii;www;204.0;iii;0.0;ooo;2040000.0;xxx;;2598
107;iii;www;80.0;iii;1349.0;ee;800000.0;xxx;;2599
164;iii;www;280.0;iii;824.0;sss;2800000.0;jjj;;2600
90;iii;www;0.0;iii;0.0;ggg;0.0;ff;;2601
152;iii;www;120.0;iii;300.0;kkk;1200000.0;xxx;;2602
40;iii;www;0.0;iii;7059.0;ee;0.0;xxx;t;2603
164;iii;www;320.0;iii;0.0;kkk;3200000.0;jjj;;2604
60;iii;www;80.0;iii;0.0;mmm;800000.0;xxx;;2605
131;iii;www;21.0;iii;10561.0;sss;210000.0;xxx;;2606
13;iii;www;216.0;iii;0.0;kkk;2160000.0;ff;;2607
164;iii;www;491.0;iii;0.0;eee;4910000.0;jjj;;2608
126;iii;www;168.0;iii;0.0;ee;1680000.0;xxx;t;2609
147;iii;www;0.0;iii;456.0;eee;0.0;xxx;t;2610
130;iii;www;250.0;iii;730.0;fff;2500000.0;xxx;t;2611
124;iii;www;0.0;iii;1000.0;hh;0.0;hh;t;2612
101;iii;www;80.0;iii;278.0;yyy;800000.0;xxx;;2613
68;iii;www;0.0;iii;500.0;ee;0.0;ff;;2614
140;iii;www;515.0;iii;500.0;zzz;5150000.0;jjj;;2615
1;iii;www;0.0;iii;0.0;eee;0.0;ff;;2616
97;iii;www;80.0;iii;50.0;ee;800000.0;jjj;t;2617
158;iii;www;360.0;iii;0.0;ooo;3600000.0;xxx;;2618
158;iii;www;290.0;iii;2279.0;zzz;2900000.0;xxx;t;2619
12;iii;www;200.0;iii;327.0;fff;2000000.0;jjj;t;2620
65;iii;www;120.0;iii;245.0;sss;1200000.0;xxx;;2621
157;iii;www;440.0;iii;6.0;ee;4400000.0;jjj;;2622
113;iii;www;400.0;iii;458.0;ee;4000000.0;jjj;t;2623
154;iii;www;260.0;iii;15108.0;ooo;2600000.0;xxx;t;2624
74;iii;www;;iii;26726.0;sss;;xxx;t;2625
179;iii;www;120.0;iii;0.0;sss;1200000.0;xxx;t;2626
82;iii;www;0.0;iii;221.0;eee;0.0;xxx;;2627
13;iii;www;100.0;iii;3.0;yyy;1000000.0;xxx;;2628
57;iii;www;0.0;iii;4000.0;ggg;0.0;xxx;f;2629
171;iii;www;333.0;iii;892.0;sss;3330000.0;jjj;;2630
154;iii;www;300.0;iii;44.0;ee;3000000.0;xxx;;2631
80;iii;www;88.0;iii;2000.0;ee;880000.0;jjj;t;2632
2;iii;www;164.0;iii;31285.0;ttt;1640000.0;jjj;;2633
176;iii;www;160.0;iii;5860.0;zzz;1600000.0;jjj;f;2634
17;iii;aaa;160.0;rrr;5777.0;eee;1600000.0;xxx;;2635
46;iii;www;225.0;iii;0.0;ooo;2250000.0;xxx;;2636
19;iii;www;400.0;iii;5800.0;yyy;4000000.0;xxx;;2637
145;iii;www;200.0;iii;40.0;sss;2000000.0;ppp;f;2638
129;iii;www;0.0;iii;247.0;lll;0.0;hh;t;2639
164;iii;www;312.0;iii;0.0;eee;3120000.0;xxx;t;2640
99;iii;www;0.0;iii;560.0;sss;0.0;xxx;;2641
34;iii;aaa;180.0;rrr;18027.0;eee;1800000.0;jjj;t;2642
17;iii;aaa;393.0;rrr;0.0;ggg;3930000.0;jjj;;2643
91;iii;www;29.0;iii;837.0;sss;290000.0;jjj;;2644
13;iii;www;260.0;iii;0.0;sss;2600000.0;xxx;f;2645
54;iii;aaa;52.0;rrr;1442.0;yyy;520000.0;xxx;;2646
127;iii;aaa;0.0;rrr;13212.0;ggg;0.0;bbb;;2647
60;iii;www;228.0;iii;0.0;sss;2280000.0;xxx;f;2648
88;iii;www;0.0;iii;0.0;ggg;0.0;xxx;;2649
151;iii;www;0.0;iii;15000.0;eee;0.0;ff;t;2650
147;uuu;www;300.0;iii;0.0;eee;3000000.0;xxx;f;2651
28;iii;aaa;0.0;rrr;0.0;eee;0.0;jjj;f;2652
85;iii;www;30.0;iii;300.0;hh;300000.0;hh;;2653
155;iii;www;0.0;iii;0.0;ee;0.0;jjj;;2654
19;iii;aaa;370.0;rrr;560.0;ee;3700000.0;xxx;;2655
158;iii;www;100.0;iii;960.0;lll;1000000.0;lll;;2656
163;iii;www;0.0;iii;99.0;ee;0.0;xxx;t;2657
155;iii;www;519.0;iii;1704.0;zzz;5190000.0;xxx;;2658
68;iii;www;93.0;iii;0.0;ooo;930000.0;jjj;;2659
1;rrr;;;;0.0;;;;;2660
174;iii;www;0.0;iii;0.0;sss;0.0;xxx;t;2661
69;iii;www;0.0;iii;0.0;sss;0.0;xxx;t;2662
127;iii;www;0.0;iii;134.0;ttt;0.0;ppp;;2663
91;uuu;aaa;40.0;rrr;0.0;eee;400000.0;xxx;;2664
145;uuu;www;0.0;iii;0.0;eee;0.0;lll;;2665
175;iii;www;128.0;iii;0.0;eee;1280000.0;jjj;;2666
51;uuu;www;0.0;iii;0.0;sss;0.0;xxx;;2667
83;iii;aaa;80.0;rrr;500.0;eee;800000.0;xxx;t;2668
155;iii;www;100.0;iii;6.0;sss;1000000.0;xxx;;2669
160;iii;www;440.0;iii;11177.0;ee;4400000.0;xxx;f;2670
127;iii;www;0.0;iii;2283.0;eee;0.0;jjj;;2671
127;iii;www;0.0;iii;2200.0;eee;0.0;xxx;;2672
18;iii;www;220.0;iii;2503.0;sss;2200000.0;xxx;;2673
163;iii;www;0.0;iii;367.0;eee;0.0;ff;;2674
91;iii;www;50.0;iii;1465.0;eee;500000.0;jjj;;2675
171;iii;www;349.0;iii;23.0;eee;3490000.0;ff;f;2676
154;iii;www;80.0;iii;0.0;sss;800000.0;xxx;t;2677
166;iii;www;100.0;iii;0.0;eee;1000000.0;xxx;;2678
114;iii;www;24.0;iii;2028.0;mmm;240000.0;jjj;;2679
95;iii;www;49.0;iii;0.0;sss;490000.0;xxx;t;2680
68;iii;www;0.0;iii;3065.0;eee;0.0;ff;t;2681
98;iii;www;0.0;iii;0.0;sss;0.0;xxx;t;2682
163;iii;www;0.0;iii;0.0;ee;0.0;xxx;t;2683
101;iii;www;100.0;iii;0.0;ee;1000000.0;xxx;;2684
57;iii;www;420.0;iii;7.0;zzz;4200000.0;xxx;;2685
47;iii;aaa;240.0;rrr;0.0;eee;2400000.0;jjj;f;2686
2;iii;www;300.0;iii;1430.0;eee;3000000.0;xxx;;2687
79;iii;aaa;164.0;rrr;0.0;zzz;1640000.0;xxx;f;2688
98;iii;www;0.0;iii;0.0;zzz;0.0;xxx;f;2689
34;iii;aaa;70.0;rrr;0.0;zzz;700000.0;jjj;;2690
86;iii;www;120.0;iii;2206.0;yyy;1200000.0;xxx;;2691
168;iii;www;80.0;iii;918.0;ee;800000.0;xxx;t;2692
139;rrr;nnn;450.0;ii;100000.0;hh;4500000.0;qqq;f;2693
30;iii;aaa;211.0;rrr;0.0;ee;2110000.0;xxx;;2694
46;iii;www;274.0;iii;610.0;kkk;2740000.0;ff;t;2695
132;iii;www;0.0;iii;0.0;hh;0.0;hh;f;2696
109;iii;www;300.0;iii;551.0;zzz;3000000.0;jjj;;2697
27;iii;www;60.0;iii;2184.0;eee;600000.0;xxx;;2698
68;iii;www;80.0;iii;2954.0;yyy;800000.0;jjj;t;2699
108;iii;aaa;160.0;rrr;300.0;yyy;1600000.0;xxx;;2700
55;iii;www;92.0;iii;0.0;sss;920000.0;jjj;;2701
12;iii;www;150.0;iii;8.0;yyy;1500000.0;xxx;;2702
58;iii;www;290.0;iii;6.0;yyy;2900000.0;xxx;;2703
177;iii;www;0.0;iii;1260.0;eee;0.0;xxx;t;2704
1;iii;www;0.0;iii;0.0;eee;0.0;xxx;;2705
46;iii;www;117.0;iii;1210.0;eee;1170000.0;ff;t;2706
68;iii;www;145.0;iii;0.0;sss;1450000.0;xxx;;2707
18;iii;www;260.0;iii;200.0;eee;2600000.0;jjj;f;2708
1;rrr;;;;0.0;;;;f;2709
27;iii;www;150.0;iii;1270.0;mmm;1500000.0;xxx;t;2710
81;iii;www;96.0;iii;0.0;ee;960000.0;jjj;;2711
68;iii;www;0.0;iii;11202.0;mmm;0.0;xxx;t;2712
67;iii;www;200.0;iii;300.0;sss;2000000.0;xxx;t;2713
98;iii;www;0.0;iii;0.0;eee;0.0;xxx;;2714
178;iii;www;0.0;iii;1583.0;ee;0.0;xxx;t;2715
60;iii;www;0.0;iii;0.0;ggg;0.0;bbb;t;2716
179;iii;aaa;154.0;rrr;0.0;yyy;1540000.0;jjj;f;2717
75;iii;www;0.0;iii;5000.0;kkk;0.0;ff;t;2718
155;iii;aaa;160.0;rrr;1.0;fff;1600000.0;xxx;t;2719
176;iii;www;396.0;iii;0.0;ooo;3960000.0;xxx;t;2720
13;iii;www;520.0;iii;50000.0;ee;5200000.0;xxx;;2721
48;iii;www;311.0;iii;300.0;ee;3110000.0;jjj;;2722
157;iii;www;380.0;iii;500.0;mmm;3800000.0;xxx;;2723
1;iii;www;0.0;iii;0.0;ee;0.0;xxx;f;2724
154;uuu;nnn;300.0;ii;0.0;ee;3000000.0;hh;f;2725
155;iii;www;0.0;iii;500.0;sss;0.0;jjj;;2726
155;iii;www;100.0;iii;0.0;ee;1000000.0;xxx;f;2727
152;iii;www;181.0;iii;0.0;mmm;1810000.0;jjj;;2728
18;iii;www;100.0;iii;150.0;eee;1000000.0;xxx;;2729
84;iii;www;381.0;iii;168.0;sss;3810000.0;jjj;t;2730
160;iii;aaa;840.0;rrr;59.0;zzz;8400000.0;xxx;t;2731
155;iii;www;80.0;iii;0.0;sss;800000.0;jjj;;2732
173;iii;www;200.0;iii;1391.0;eee;2000000.0;xxx;;2733
148;iii;www;400.0;iii;0.0;kkk;4000000.0;jjj;;2734
172;iii;aaa;80.0;rrr;400.0;sss;800000.0;xxx;;2735
33;iii;www;360.0;iii;0.0;zzz;3600000.0;jjj;;2736
31;iii;www;;iii;600.0;eee;;xxx;;2737
116;iii;www;73.0;iii;444.0;eee;730000.0;ff;;2738
5;iii;aaa;431.0;rrr;0.0;fff;4310000.0;xxx;;2739
144;iii;aaa;232.0;rrr;113.0;eee;2320000.0;xxx;f;2740
55;iii;aaa;144.0;rrr;7.0;eee;1440000.0;ff;t;2741
12;iii;www;0.0;iii;0.0;ee;0.0;jjj;t;2742
101;iii;www;0.0;iii;3000.0;zzz;0.0;jjj;;2743
24;iii;www;140.0;iii;2384.0;sss;1400000.0;jjj;t;2744
158;iii;aaa;120.0;rrr;1000.0;yyy;1200000.0;xxx;;2745
19;iii;aaa;455.0;rrr;1236.0;sss;4550000.0;jjj;;2746
106;iii;www;290.0;iii;284.0;yyy;2900000.0;jjj;;2747
61;uuu;www;120.0;iii;0.0;yyy;1200000.0;xxx;;2748
115;iii;www;156.0;iii;0.0;ee;1560000.0;xxx;;2749
171;iii;www;312.0;iii;150.0;eee;3120000.0;jjj;t;2750
93;iii;www;520.0;iii;196.0;zzz;5200000.0;xxx;t;2751
12;iii;aaa;260.0;rrr;1065.0;yyy;2600000.0;xxx;;2752
43;iii;www;320.0;iii;0.0;ee;3200000.0;jjj;t;2753
123;iii;www;0.0;iii;1400.0;hh;0.0;hh;;2754
1;rrr;;;;0.0;;;;;2755
12;iii;www;0.0;iii;582.0;sss;0.0;xxx;;2756
101;iii;www;121.0;iii;0.0;zzz;1210000.0;xxx;;2757
147;iii;www;280.0;iii;0.0;sss;2800000.0;xxx;;2758
175;iii;www;303.0;iii;3290.0;zzz;3030000.0;xxx;t;2759
120;iii;www;0.0;iii;0.0;mmm;0.0;jjj;;2760
177;iii;www;375.0;iii;51100.0;ggg;3750000.0;ff;t;2761
91;iii;www;0.0;iii;1249.0;kkk;0.0;ff;;2762
179;iii;www;88.0;iii;591.0;ee;880000.0;xxx;;2763
40;uuu;www;280.0;iii;0.0;yyy;2800000.0;xxx;f;2764
112;iii;www;200.0;iii;0.0;ooo;2000000.0;xxx;;2765
138;iii;www;0.0;iii;6700.0;kkk;0.0;ff;;2766
110;uuu;www;110.0;iii;0.0;ooo;1100000.0;xxx;f;2767
147;iii;www;340.0;iii;4071.0;zzz;3400000.0;xxx;;2768
62;iii;www;129.0;iii;3257.0;sss;1290000.0;xxx;t;2769
87;iii;www;100.0;iii;0.0;ee;1000000.0;xxx;;2770
148;iii;aaa;380.0;rrr;2732.0;mmm;3800000.0;xxx;;2771
5;iii;www;0.0;iii;5298.0;zzz;0.0;jjj;f;2772
137;iii;www;0.0;iii;1000.0;zzz;0.0;jjj;t;2773
83;iii;www;40.0;iii;28.0;eee;400000.0;xxx;;2774
114;iii;www;140.0;iii;258.0;ee;1400000.0;xxx;;2775
98;iii;www;100.0;iii;0.0;sss;1000000.0;jjj;;2776
136;iii;www;0.0;iii;5000.0;eee;0.0;xxx;t;2777
143;iii;aaa;0.0;rrr;15.0;eee;0.0;xxx;t;2778
114;iii;www;120.0;iii;567.0;ee;1200000.0;xxx;;2779
164;iii;www;0.0;iii;678.0;sss;0.0;jjj;;2780
163;iii;www;70.0;iii;0.0;yyy;700000.0;xxx;f;2781
119;iii;www;0.0;iii;5000.0;sss;0.0;jjj;;2782
122;iii;www;487.0;iii;500.0;yyy;4870000.0;xxx;;2783
149;iii;www;280.0;iii;0.0;mmm;2800000.0;xxx;f;2784
11;iii;www;120.0;iii;2079.0;yyy;1200000.0;xxx;;2785
60;iii;www;408.0;iii;1000.0;sss;4080000.0;jjj;t;2786
80;iii;www;181.0;iii;1655.0;eee;1810000.0;jjj;t;2787
53;iii;aaa;80.0;rrr;300.0;yyy;800000.0;xxx;;2788
76;iii;www;0.0;iii;790.0;yyy;0.0;jjj;;2789
65;iii;www;399.0;iii;0.0;ee;3990000.0;jjj;t;2790
28;iii;aaa;370.0;rrr;0.0;ee;3700000.0;xxx;;2791
158;iii;www;160.0;iii;0.0;eee;1600000.0;ff;;2792
110;iii;www;220.0;iii;19.0;eee;2200000.0;xxx;;2793
1;uuu;aaa;500.0;rrr;1.0;ooo;5000000.0;ff;;2794
144;iii;www;240.0;iii;768.0;sss;2400000.0;xxx;t;2795
37;iii;www;102.0;iii;639.0;sss;1020000.0;jjj;;2796
103;iii;www;100.0;iii;0.0;zzz;1000000.0;jjj;t;2797
161;iii;www;100.0;iii;0.0;eee;1000000.0;jjj;t;2798
171;iii;www;352.0;iii;690.0;eee;3520000.0;xxx;t;2799
118;iii;www;0.0;iii;0.0;kkk;0.0;ff;t;2800
1;rrr;;;;0.0;;;;;2801
25;uuu;www;80.0;iii;0.0;kkk;800000.0;ff;;2802
101;iii;www;22.0;iii;0.0;ggg;220000.0;bbb;;2803
26;iii;www;200.0;iii;3000.0;eee;2000000.0;xxx;;2804
106;iii;www;0.0;iii;8851.0;hh;0.0;hh;;2805
27;iii;www;239.0;iii;200.0;yyy;2390000.0;xxx;f;2806
134;iii;www;0.0;iii;0.0;fff;0.0;ff;t;2807
168;iii;www;0.0;iii;0.0;eee;0.0;xxx;;2808
16;iii;www;395.0;iii;20.0;zzz;3950000.0;xxx;;2809
71;iii;www;360.0;iii;1332.0;ooo;3600000.0;xxx;;2810
